date,meal,food,quant,calories,carbs,fat,protein,sodium,sugar
2024-10-26,breakfast,"Tostadas De Atún, 1.6 trozo",1.6,373.0,32.0,15.0,25.0,602.0,2.0
2024-10-26,lunch,"Ensalada De Tomate, 1 taza",1,225.0,8.0,22.0,1.0,67.0,6.0
2024-10-26,lunch,"Propia - Boqueron Frito, 4 pieza",4,28.0,0.0,2.0,3.0,400.0,0.0
2024-10-26,lunch,"Ensaladilla: - Ensaladilla Rusa, 80 gr",80,152.0,6.0,12.0,4.0,96.0,2.0
2024-10-26,lunch,"Alipende - Paella marisco, 600 g",600,792.0,110.0,23.0,28.0,3.0,0.0
2024-10-26,dinner,"Home - Hamburguesa, 1.2 piece",1.2,594.0,48.0,30.0,32.0,0.0,0.0
2024-10-26,dinner,"Homemade - Patatas Fritas, 60 gr",60,156.0,11.0,12.0,2.0,90.0,0.0
2024-10-27,breakfast,"Naked - Naked  bar, 1 bar",1,130.0,19.0,5.0,2.0,0.0,18.0
2024-10-27,lunch,"Fried Breaded Shrimp - Fried Shrimp, 15 small fried",15,221.0,11.0,11.0,19.0,438.0,0.0
2024-10-27,lunch,"Pan - Pan Blanco ✓, 25 g",25,64.0,14.0,0.0,2.0,125.0,1.0
2024-10-27,lunch,"Escalivada Hacendado - escalivada, 290 gramo",290,68.0,3.0,5.0,1.0,0.0,0.0
2024-10-27,lunch,"Carretilla - Paella Verduras Y Pollo, 500 gr",500,886.0,97.0,46.0,19.0,1085.0,5.0
2024-10-27,dinner,"Arroz Blanco - Arroz Blanco Cocido, 80 gram",80,148.0,32.0,0.0,3.0,420.0,0.0
2024-10-27,dinner,"familymart - mapu tofu, 1 package",1,507.0,10.0,10.0,10.0,0.0,0.0
2024-10-27,dinner,"Wonton, steamed, with meat, 6 piece",6,170.0,17.0,7.0,10.0,552.0,3.0
2024-10-27,dinner,"crispy duck - crispy duck, 60 gram",60,141.0,10.0,7.0,10.0,0.0,0.0
2024-10-27,snacks,"Tostadas De Atún, 1.8 trozo",1.8,419.0,36.0,17.0,29.0,677.0,3.0
2024-10-27,snacks,"Maurten - Gel100, 80 gramos",80,200.0,50.0,0.0,0.0,170.0,50.0
2024-10-28,breakfast,"Pan - Pan Blanco ✓, 25 g",25,64.0,14.0,0.0,2.0,125.0,1.0
2024-10-28,breakfast,"Supersol - Tortilla De Patatas, 260 g",260,351.0,39.0,16.0,10.0,0.0,0.0
2024-10-28,lunch,"Cerveza Día Sin - Cerveza Sin Alcohol, 1 lata (330ml)",1,69.0,16.0,0.0,1.0,0.0,6.0
2024-10-28,lunch,"Aceitunas - Aceitunas Pack 5, 12 olives",12,60.0,2.0,6.0,0.0,576.0,0.0
2024-10-28,lunch,"Supersol - Tortilla De Patatas, 200 g",200,270.0,30.0,12.0,8.0,0.0,0.0
2024-10-28,lunch,"Pan - Pan Blanco ✓, 25 g",25,64.0,14.0,0.0,2.0,125.0,1.0
2024-10-28,lunch,"carne asada - carne asada seasoned steak, 12 ounces",12,630.0,6.0,36.0,60.0,1320.0,3.0
2024-10-28,dinner,"Pasta con atún - Pasta con atún, 180 gramos",180,288.0,25.0,14.0,14.0,0.0,0.0
2024-10-29,breakfast,"Toast - egg and avocado, 1 Toast",1,310.0,36.0,15.0,20.0,0.0,0.0
2024-10-29,breakfast,"huevo - Huevo Entero, 1 pieza",1,78.0,1.0,5.0,6.0,0.0,0.0
2024-10-29,lunch,"Pan - Pan Blanco ✓, 80 g",80,204.0,44.0,1.0,6.0,400.0,4.0
2024-10-29,lunch,"Aceitunas - Aceitunas Pack 5, 3 olives",3,15.0,1.0,2.0,0.0,144.0,0.0
2024-10-29,lunch,"La Tierra - Patata (Luis_254), 60 Gramos",60,53.0,11.0,0.0,2.0,4.0,0.0
2024-10-29,lunch,"Rodaballo - Rodaballo A La Plancha, 280 gr",280,286.0,6.0,10.0,45.0,308.0,0.0
2024-10-29,lunch,"Vino Blanco - vino blanco, 100 ml",100,97.0,3.0,0.0,0.0,0.0,0.0
2024-10-29,lunch,"Cerveza Día Sin - Cerveza Sin Alcohol, 1 lata (330ml)",1,69.0,16.0,0.0,1.0,0.0,6.0
2024-10-29,lunch,"Ensalada De Tomate, 0.5 taza",0.5,112.0,4.0,11.0,0.0,34.0,3.0
2024-10-30,breakfast,"huevo - Huevo Entero, 1 pieza",1,78.0,1.0,5.0,6.0,0.0,0.0
2024-10-30,breakfast,"Jamón de Pavo - Jamón de pavo carchelejo, 20 gramo",20,41.0,0.0,1.0,7.0,0.0,0.0
2024-10-30,breakfast,"Silueta - Pan integral cereales sin corteza, 56 gramo",56,136.0,22.0,2.0,7.0,0.0,0.0
2024-10-30,breakfast,"Bacon - Bacon, 1 pieces",1,39.0,0.0,3.0,3.0,141.0,0.0
2024-10-30,breakfast,"Supersol - Tortilla De Patatas, 200 g",200,270.0,30.0,12.0,8.0,0.0,0.0
2024-10-30,lunch,"Ensalada Polllo Ofi Bain, 1 serving",1,556.0,24.0,35.0,38.0,66.0,7.0
2024-10-30,lunch,"Pan - Pan Blanco ✓, 40 g",40,102.0,22.0,0.0,3.0,200.0,2.0
2024-10-30,dinner,"KFC - Original Recipe Chicken, Thigh, 330 g",330,870.0,24.0,63.0,54.0,2550.0,0.0
2024-10-30,dinner,"Homemade - Patatas Fritas, 60 gr",60,156.0,11.0,12.0,2.0,90.0,0.0
2024-10-30,dinner,"KFC - Extra Crispy Strips, 2 Pieces",2,250.0,11.0,13.0,22.0,630.0,0.0
2024-10-31,breakfast,"Toast - egg and avocado, 1 Toast",1,310.0,36.0,15.0,20.0,0.0,0.0
2024-10-31,breakfast,"huevo - Huevo Entero, 1 pieza",1,78.0,1.0,5.0,6.0,0.0,0.0
2024-10-31,lunch,"Ensalada Pollo Ofi, 1 serving",1,759.0,8.0,60.0,46.0,68.0,1.0
2024-10-31,dinner,"Homemade - Patatas Fritas, 60 gr",60,156.0,11.0,12.0,2.0,90.0,0.0
2024-10-31,dinner,"Ali Oli Auchan - Salsa Ali Oli, 2 cucharadita",2,100.0,0.0,11.0,0.0,208.0,0.0
2024-10-31,dinner,"Pan - Pan Blanco ✓, 80 g",80,204.0,44.0,1.0,6.0,400.0,4.0
2024-10-31,dinner,"Pulpo - Pulpo a feira, 100 gr",100,86.0,1.0,1.0,19.0,1.0,0.0
2024-10-31,dinner,"Generic - Vino Tinto, 1 Copa 150 Cc., 1 copa 150 gr.",1,107.0,0.0,0.0,0.0,6.0,0.0
2024-10-31,dinner,"Rabo de Toro Hacendado - Rabo de toro, 150 g",150,251.0,1.0,14.0,30.0,0.0,0.0
2024-10-31,dinner,"Chistorra, 1.5 oz",1.5,193.0,1.0,16.0,10.0,525.0,0.0
2024-10-31,dinner,"eismann - Calamares a la romana, 75 gramo",75,154.0,15.0,8.0,5.0,0.0,1.0
2024-11-01,breakfast,"huevo - Huevo Entero, 1 pieza",1,78.0,1.0,5.0,6.0,0.0,0.0
2024-11-01,breakfast,"Silueta - Pan integral cereales sin corteza, 28 gramo",28,68.0,11.0,1.0,4.0,0.0,0.0
2024-11-01,breakfast,"Alea - Avena con manzana y canela, 15 g",15,54.0,9.0,1.0,2.0,0.0,1.0
2024-11-01,breakfast,"226ERS - Isolate protein, 15 g",15,55.0,0.0,0.0,13.0,0.0,0.0
2024-11-01,lunch,"Pan - Pan Blanco ✓, 80 g",80,204.0,44.0,1.0,6.0,400.0,4.0
2024-11-01,lunch,"Morcilla de arroz - Morcilla, 100 gramo",100,284.0,17.0,21.0,6.0,0.0,0.0
2024-11-01,lunch,"Cascajates - Cochinillo, 100 gr",100,317.0,1.0,30.0,12.0,0.0,0.0
2024-11-01,lunch,"molleja - molleja, 100 gramo",100,79.0,0.0,2.0,16.0,0.0,0.0
2024-11-01,dinner,"Pisto comercial - Pisto, 100 gramo",100,149.0,9.0,12.0,1.0,0.0,3.0
2024-11-01,dinner,"Hummus, plain, 1.5 tbsp",1.5,55.0,3.0,4.0,2.0,99.0,0.0
2024-11-01,dinner,"Pan - Pan Blanco ✓, 80 g",80,204.0,44.0,1.0,6.0,400.0,4.0
2024-11-01,dinner,"Ensalada De Tomate, 0.7 taza",0.7,157.0,5.0,15.0,1.0,47.0,4.0
2024-11-01,dinner,"SOS - Arroz. meloso de boletus, 200 gr",200,230.0,46.0,2.0,5.0,0.0,2.0
2024-11-02,breakfast,"Jamon Serrano - Jamon Serrano Bellota, 35 gr",35,85.0,0.0,5.0,10.0,0.0,0.0
2024-11-02,breakfast,"Silueta - Pan integral cereales sin corteza, 81.2 gramo",81.2,197.0,32.0,3.0,10.0,0.0,0.0
2024-11-02,lunch,"Quick Add, 1 serving(s)",1,1310.0,100.0,70.0,70.0,0.0,0.0
2024-11-02,dinner,"Quick Add, 1 serving(s)",1,1450.0,120.0,60.0,70.0,0.0,0.0
2024-11-02,snacks,"zumo melocoton - zumo mi melocoton, 250 ml",250,46.0,5.0,0.0,0.0,0.0,0.0
2024-11-02,snacks,"226 - Recovery Drink, 50 gramo",50,198.0,21.0,3.0,22.0,3.0,1.0
2024-11-03,breakfast,"Huevo Frito Mediano (50g) - Huevo Frito, 1 huevo",1,116.0,1.0,10.0,7.0,86.0,0.0
2024-11-03,breakfast,"Pan - Pan Blanco ✓, 80 g",80,204.0,44.0,1.0,6.0,400.0,4.0
2024-11-03,breakfast,"pisto epulum - pisto, 100 gramo",100,48.0,7.0,3.0,1.0,0.0,0.0
2024-11-03,breakfast,"jamon pavo carre - jamon pavo carre, 60 gramo",60,44.0,0.0,0.0,10.0,0.0,0.0
2024-11-03,breakfast,"Supersol - Tortilla De Patatas, 40 g",40,54.0,6.0,2.0,2.0,0.0,0.0
2024-11-03,breakfast,"Chorizo, 0.5 oz",0.5,48.0,0.0,4.0,3.0,139.0,0.0
2024-11-03,breakfast,"Ensalada De Tomate, 0.5 taza",0.5,112.0,4.0,11.0,0.0,34.0,3.0
2024-11-03,lunch,"Carretilla - Paella Verduras Y Pollo, 375 gr",375,665.0,72.0,35.0,14.0,814.0,3.0
2024-11-03,lunch,"Rollmops - Arenque, 100 gramo",100,149.0,3.0,10.0,12.0,0.0,0.0
2024-11-03,lunch,"Patatas fritas - Patatas fritas, 40 g",40,213.0,23.0,12.0,2.0,0.0,0.0
2024-11-03,lunch,"Pan - Pan Blanco ✓, 50 g",50,128.0,28.0,0.0,4.0,250.0,3.0
2024-11-03,dinner,"Litoral - Fabads, 400 grano",400,588.0,30.0,35.0,26.0,0.0,3.0
2024-11-04,breakfast,"Breakfast Cafe - Egg White Breakfast Burrito, 1/2 burrito",,370.0,17.0,18.0,33.0,825.0,1.0
2024-11-04,lunch,"Xiao Long Bao - Soup Dumpling, 2 pieces",2,100.0,12.0,3.0,6.0,200.0,0.0
2024-11-04,lunch,"Restaurant Ramen - Ramen, 1 bowl",1,750.0,55.0,15.0,25.0,2000.0,0.0
2024-11-04,dinner,"Ensaladilla: - Ensaladilla Rusa, 130 gr",130,247.0,10.0,20.0,7.0,156.0,4.0
2024-11-04,dinner,"N/A - Pierna De Pollo, 300 g",300,594.0,0.0,37.0,69.0,0.0,0.0
2024-11-05,breakfast,"Carrefour - Barritas Cereales Avellana, 1 barrita",1,85.0,13.0,3.0,2.0,120.0,5.0
2024-11-05,breakfast,"Pan - Pan Blanco ✓, 70 g",70,179.0,39.0,1.0,5.0,350.0,4.0
2024-11-05,breakfast,"Ensaladilla: - Ensaladilla Rusa, 60 gr",60,114.0,5.0,9.0,3.0,72.0,2.0
2024-11-05,breakfast,"Roig - Clara de huevo, 50 gr",50,25.0,1.0,0.0,5.0,0.0,1.0
2024-11-05,lunch,"N/A - Pierna De Pollo, 300 g",300,594.0,0.0,37.0,69.0,0.0,0.0
2024-11-05,lunch,"Mercadona - Pimiento Rojo, 100 gr",100,37.0,5.0,1.0,1.0,400.0,4.0
2024-11-05,dinner,"Home - Hamburguesa, 1.2 piece",1.2,594.0,48.0,30.0,32.0,0.0,0.0
2024-11-05,dinner,"Homemade - Patatas Fritas, 100 gr",100,260.0,18.0,20.0,3.0,150.0,0.0
2024-11-05,dinner,"mayonesa - Mayonesa, 1 cucharada",1,90.0,0.0,10.0,0.0,0.0,0.0
2024-11-05,snacks,"Supersol - Tortilla De Patatas, 85 g",85,115.0,13.0,5.0,3.0,0.0,0.0
2024-11-06,breakfast,"Toast - egg and avocado, 1 Toast",1,310.0,36.0,15.0,20.0,0.0,0.0
2024-11-06,breakfast,"huevo - Huevo Entero, 1 pieza",1,78.0,1.0,5.0,6.0,0.0,0.0
2024-11-06,lunch,"Ensalada Polllo Ofi Bain, 1 serving",1,556.0,24.0,35.0,38.0,66.0,7.0
2024-11-06,lunch,"Pan - Pan Blanco ✓, 20 g",20,51.0,11.0,0.0,1.0,100.0,1.0
2024-11-06,dinner,"Quick Add, 1 serving(s)",1,1500.0,100.0,60.0,70.0,0.0,0.0
2024-11-07,breakfast,"Supersol - Tortilla De Patatas, 230.0 g",230.0,311.0,35.0,14.0,9.0,0.0,0.0
2024-11-07,breakfast,"Pan - Pan Blanco ✓, 20 g",20,51.0,11.0,0.0,1.0,100.0,1.0
2024-11-07,lunch,"Ensalada Polllo Ofi Bain, 1.1 serving",1.1,611.0,27.0,38.0,41.0,73.0,7.0
2024-11-07,dinner,"Homemade - Sopa A La Minuta Peruana, 3 Bowl",3,390.0,60.0,15.0,6.0,360.0,24.0
2024-11-07,dinner,"Albondigas, 0.8 cup",0.8,199.0,7.0,13.0,13.0,1099.0,3.0
2024-11-08,breakfast,"Supersol - Tortilla De Patatas, 180 g",180,243.0,27.0,11.0,7.0,0.0,0.0
2024-11-08,breakfast,"Pan - Pan Blanco ✓, 20 g",20,51.0,11.0,0.0,1.0,100.0,1.0
2024-11-08,lunch,"Ensalada Polllo Ofi Bain, 0.8 serving",0.8,444.0,19.0,28.0,30.0,53.0,5.0
2024-11-08,lunch,"Julio - Garbanzos Hervidos real, 100 gramos",100,171.0,27.0,3.0,9.0,243.0,5.0
2024-11-08,dinner,"Tandori - Chicken  tandori, 100 g",100,140.0,4.0,4.0,21.0,0.0,0.0
2024-11-08,dinner,"Chicken - Nuggets, 4 nuggets",4,160.0,14.0,8.0,10.0,296.0,1.0
2024-11-08,dinner,"Homemade - Chicken Biryani, 240 gram",240,295.0,87.0,3.0,65.0,360.0,7.0
2024-11-08,dinner,"Garlic Naan, 0.4 piece",0.4,105.0,18.0,2.0,3.0,167.0,1.0
2024-11-08,dinner,"Indian - Chicken Curry, 0.85 cup",0.85,289.0,10.0,17.0,25.0,697.0,3.0
2024-11-08,snacks,"Anis - Copa de anis, 0.5 copa",0.5,60.0,18.0,0.0,0.0,0.0,0.0
2024-11-09,breakfast,"Cristallino - Pan cristallino 100% natural, 70 g",70,155.0,30.0,1.0,5.0,1.0,2.0
2024-11-09,breakfast,"tomate rallado natural - tomate rallado natural, 2 rebanada",2,38.0,7.0,1.0,0.0,0.0,0.0
2024-11-09,breakfast,"Aceite Oliva - Aceite Oliva 7ml, 5 milliliter",5,43.0,0.0,5.0,0.0,0.0,0.0
2024-11-09,breakfast,"Jamon Serrano - Jamon Serrano Bellota, 35 gr",35,85.0,0.0,5.0,10.0,0.0,0.0
2024-11-09,lunch,"Homemade - Patatas Fritas, 100 gr",100,260.0,18.0,20.0,3.0,150.0,0.0
2024-11-09,lunch,"Ali Oli Auchan - Salsa Ali Oli, 2 cucharadita",2,100.0,0.0,11.0,0.0,208.0,0.0
2024-11-09,lunch,"Home - Hamburguesa, 1.3 piece",1.3,644.0,52.0,33.0,35.0,0.0,0.0
2024-11-09,dinner,"Hot Dog  Casero  (RACO) - Hot Dog, 1 hotdog",1,250.0,19.0,15.0,9.0,180.0,2.0
2024-11-09,snacks,"Palomitas - Palomitas, 100 g",100,494.0,45.0,18.0,5.0,4.0,1.0
2024-11-09,snacks,"Empanada - Empanada atun, 75 gr",75,209.0,19.0,12.0,6.0,0.0,3.0
2024-11-10,breakfast,"Atun - Atun Claro, 31.2 g peso lata escurrida",31.2,112.0,0.0,5.0,16.0,0.0,0.0
2024-11-10,breakfast,"Cristallino - Pan cristallino 100% natural, 70 g",70,155.0,30.0,1.0,5.0,1.0,2.0
2024-11-10,breakfast,"tomate rallado natural - tomate rallado natural, 2 rebanada",2,38.0,7.0,1.0,0.0,0.0,0.0
2024-11-10,breakfast,"Aceite Oliva - Aceite Oliva 7ml, 5 milliliter",5,43.0,0.0,5.0,0.0,0.0,0.0
2024-11-10,lunch,"Paletiilla cordero - Paletiilla cordero, 400 gramos",400,660.0,0.0,47.0,72.0,0.0,0.0
2024-11-10,lunch,"Pan - Pan Blanco ✓, 100 g",100,255.0,56.0,1.0,7.0,500.0,5.0
2024-11-10,lunch,"Homemade - Patatas Fritas, 100 gr",100,260.0,18.0,20.0,3.0,150.0,0.0
2024-11-10,lunch,"alsur - ensalada de pimientos, 100 grs",100,51.0,10.0,1.0,1.0,0.0,0.0
2024-11-10,lunch,"Morcilla de arroz - Morcilla, 50 gramo",50,142.0,9.0,11.0,3.0,0.0,0.0
2024-11-10,dinner,"Empanada - Empanada atun, 75 gr",75,209.0,19.0,12.0,6.0,0.0,3.0
2024-11-10,dinner,"Supersol - Tortilla De Patatas, 150 g",150,203.0,23.0,9.0,6.0,0.0,0.0
2024-11-10,dinner,"Arroz Blanco - Arroz Blanco Cocido, 80 gram",80,148.0,32.0,0.0,3.0,420.0,0.0
2024-11-10,dinner,"Palacios - cuartos asados pollo, 0.35 racion",0.35,230.0,1.0,9.0,28.0,0.0,0.0
2024-11-10,dinner,"Jamon Serrano - Jamon Serrano Bellota, 35 gr",35,85.0,0.0,5.0,10.0,0.0,0.0
2024-11-10,dinner,"pistacho - pistacho, 25 gram",25,142.0,2.0,12.0,6.0,273.0,0.0
2024-11-10,snacks,"Maurten - Gel100, 120 gramos",120,300.0,75.0,0.0,0.0,255.0,75.0
2024-11-11,breakfast,"Pan - Pan Blanco ✓, 35 g",35,89.0,19.0,0.0,2.0,175.0,2.0
2024-11-11,breakfast,"Supersol - Tortilla De Patatas, 185 g",185,250.0,28.0,11.0,7.0,0.0,0.0
2024-11-11,lunch,"piña - Piña, 100 gram",100,50.0,13.0,0.0,1.0,1.0,10.0
2024-11-11,lunch,"La sirena - Burrito pollo, 2 piece",2,416.0,56.0,15.0,13.0,0.0,0.0
2024-11-11,lunch,"Coleslaw, 0.5 cup",0.5,124.0,11.0,9.0,1.0,308.0,8.0
2024-11-11,dinner,"Arroz Blanco - Arroz Blanco Cocido, 120 gram",120,223.0,48.0,0.0,5.0,629.0,0.0
2024-11-11,dinner,"Rabo de Toro Hacendado - Rabo de toro, 350 g",350,585.0,2.0,33.0,70.0,0.0,0.0
2024-11-12,breakfast,"Carrefour - Barritas Cereales Avellana, 1 barrita",1,85.0,13.0,3.0,2.0,120.0,5.0
2024-11-12,breakfast,"Supersol - Tortilla De Patatas, 185 g",185,250.0,28.0,11.0,7.0,0.0,0.0
2024-11-12,breakfast,"Pan - Pan Blanco ✓, 20 g",20,51.0,11.0,0.0,1.0,100.0,1.0
2024-11-12,lunch,"Ensalada Polllo Ofi Bain, 1 serving",1,556.0,24.0,35.0,38.0,66.0,7.0
2024-11-12,dinner,"KFC - Extra Crispy Strips, 2 Pieces",2,250.0,11.0,13.0,22.0,630.0,0.0
2024-11-12,dinner,"Mahou - Cerveza Tostada 0,0, 330 ml",330,86.0,20.0,0.0,1.0,0.0,11.0
2024-11-12,dinner,"KFC - Original Recipe Chicken, Thigh, 363 g",363,957.0,26.0,69.0,59.0,2805.0,0.0
2024-11-12,dinner,"Homemade - Patatas Fritas, 100 gr",100,260.0,18.0,20.0,3.0,150.0,0.0
2024-11-13,breakfast,"Pan - Pan Blanco ✓, 20 g",20,51.0,11.0,0.0,1.0,100.0,1.0
2024-11-13,breakfast,"Supersol - Tortilla De Patatas, 220.0 g",220.0,297.0,33.0,13.0,9.0,0.0,0.0
2024-11-13,lunch,"Restaurant Ramen - Ramen, 1 bowl",1,750.0,55.0,15.0,25.0,2000.0,0.0
2024-11-13,dinner,"Salmon, 4 ounce (cooked)",4,310.0,0.0,21.0,29.0,332.0,0.0
2024-11-13,dinner,"PATATAS COCIDAS - Patatas Cocidas, 150 g",150,129.0,30.0,0.0,3.0,0.0,0.0
2024-11-13,dinner,"Ali Oli Auchan - Salsa Ali Oli, 1.5 cucharadita",1.5,75.0,0.0,8.0,0.0,156.0,0.0
2024-11-14,breakfast,"Alea - Avena con manzana y canela, 65 g",65,232.0,39.0,3.0,9.0,0.0,6.0
2024-11-14,breakfast,"226ERS - Isolate protein, 30 g",30,110.0,1.0,0.0,26.0,0.0,0.0
2024-11-14,lunch,"Ensalada Polllo Ofi Bain, 0.65 serving",0.65,361.0,16.0,23.0,24.0,43.0,4.0
2024-11-14,lunch,"Pan - Pan Blanco ✓, 35 g",35,89.0,19.0,0.0,2.0,175.0,2.0
2024-11-14,lunch,"IKEA Macedonia - Macedonia de frutas, 76.5 g",76.5,36.0,8.0,0.0,0.0,0.0,0.0
2024-11-14,dinner,"Paletiilla cordero - Paletiilla cordero, 140 gramos",140,231.0,0.0,16.0,25.0,0.0,0.0
2024-11-14,dinner,"Supersol - Tortilla De Patatas, 220.0 g",220.0,297.0,33.0,13.0,9.0,0.0,0.0
2024-11-14,snacks,"Supersol - Tortilla De Patatas, 80 g",80,108.0,12.0,5.0,3.0,0.0,0.0
2024-11-15,breakfast,"Huevo Frito Mediano (50g) - Huevo Frito, 1 huevo",1,116.0,1.0,10.0,7.0,86.0,0.0
2024-11-15,breakfast,"Roig - Clara de huevo, 50 gr",50,25.0,1.0,0.0,5.0,0.0,1.0
2024-11-15,breakfast,"pan cristal - pan cristal, 70 gramo",70,167.0,32.0,2.0,5.0,0.0,0.0
2024-11-15,lunch,"Taco Al Pastor, 3 taco",3,672.0,67.0,20.0,58.0,1534.0,23.0
2024-11-15,lunch,"Frejol - Frejol Negro, 1/2 taza",,160.0,28.0,1.0,10.0,10.0,0.0
2024-11-15,dinner,"Quick Add, 1 serving(s)",1,1500.0,100.0,70.0,75.0,0.0,0.0
2024-11-15,snacks,"Supersol - Tortilla De Patatas, 75 g",75,101.0,11.0,5.0,3.0,0.0,0.0
2024-11-16,breakfast,"Huevo Frito Mediano (50g) - Huevo Frito, 1 huevo",1,116.0,1.0,10.0,7.0,86.0,0.0
2024-11-16,breakfast,"Roig - Clara de huevo, 50 gr",50,25.0,1.0,0.0,5.0,0.0,1.0
2024-11-16,breakfast,"pan cristal - pan cristal, 70 gramo",70,167.0,32.0,2.0,5.0,0.0,0.0
2024-11-16,lunch,"Ensaladilla: - Ensaladilla Rusa, 80 gr",80,152.0,6.0,12.0,4.0,96.0,2.0
2024-11-16,lunch,"Bocadillo De Ternera Picada, 2.6 slider",2.6,763.0,52.0,38.0,49.0,848.0,8.0
2024-11-16,dinner,"Rabo de Toro Hacendado - Rabo de toro, 200 g",200,334.0,1.0,19.0,40.0,0.0,0.0
2024-11-16,dinner,"SOS - Arroz. meloso de boletus, 600 gr",600,690.0,139.0,7.0,16.0,0.0,6.0
2024-11-16,snacks,"Chocolate Perez - Chocolate 85, 15 gramo",15,75.0,3.0,7.0,2.0,0.0,2.0
2024-11-17,breakfast,"SOS - Arroz. meloso de boletus, 180 gr",180,207.0,42.0,2.0,5.0,0.0,2.0
2024-11-17,lunch,"Home - Hamburguesa, 1.4 piece",1.4,693.0,56.0,35.0,38.0,0.0,0.0
2024-11-17,lunch,"KFC - Extra Crispy Strips, 2.5 Pieces",2.5,313.0,14.0,16.0,28.0,788.0,0.0
2024-11-17,lunch,"Homemade - Patatas Fritas, 100 gr",100,260.0,18.0,20.0,3.0,150.0,0.0
2024-11-17,dinner,"Brother's Bbq - Brisket Sandwich , 2 sandwich",2,1320.0,162.0,42.0,72.0,3320.0,36.0
2024-11-17,snacks,"Maurten - Gel100, 40 gramos",40,100.0,25.0,0.0,0.0,85.0,25.0
2024-11-17,snacks,"Patatas fritas - Patatas fritas, 40 g",40,213.0,23.0,12.0,2.0,0.0,0.0
2024-11-18,breakfast,"Avena - Avena Hacendado, 55 gr",55,256.0,41.0,5.0,10.0,0.0,0.0
2024-11-18,breakfast,"226 - Recovery Drink, 50 gramo",50,198.0,21.0,3.0,22.0,3.0,1.0
2024-11-18,lunch,"Broccoli, 1 cup, chopped or diced",1,30.0,6.0,0.0,2.0,29.0,1.0
2024-11-18,lunch,"Galia - Melon, 33.5 g - 1/4 melon",33.5,13.0,3.0,0.0,0.0,6.0,3.0
2024-11-18,lunch,"Aguja de cerdo - Aguja de cerdo, 200 g",200,378.0,2.0,25.0,36.0,0.0,0.0
2024-11-18,lunch,"lentejas de verduras - lentejas con verduras, 249 3/5 grs",249,188.0,20.0,6.0,9.0,0.0,0.0
2024-11-18,dinner,"Salmón al horno o parrilla - Salmon al horno o parrilla, 200 Gr",200,342.0,1.0,15.0,48.0,122.0,0.0
2024-11-18,dinner,"PATATAS COCIDAS - Patatas Cocidas, 80 g",80,69.0,16.0,0.0,1.0,0.0,0.0
2024-11-18,dinner,"Hacendado - Verduras a la parrilla, 150 gramo",150,96.0,17.0,1.0,3.0,0.0,6.0
2024-11-18,snacks,"spar - bocadillo atún, 100 gramo",100,240.0,29.0,9.0,11.0,0.0,3.0
2024-11-19,breakfast,"Huevos - Huevos Revueltos, 2 huevos",2,199.0,2.0,15.0,13.0,211.0,1.0
2024-11-19,breakfast,"La Alondra Pimientos Asados - Pimientos Asados, 100 gramo",100,38.0,6.0,1.0,1.0,0.0,6.0
2024-11-19,breakfast,"Sainsbury's smoked salmon - Smoked Salmon, 60 gms",60,132.0,0.0,8.0,14.0,1.0,0.0
2024-11-19,lunch,"Pasta con atún - Pasta con atún, 220.0 gramos",220.0,352.0,31.0,18.0,18.0,0.0,0.0
2024-11-19,lunch,"Día - Espinacas, 50 gr",50,16.0,2.0,0.0,1.0,0.0,0.0
2024-11-19,lunch,"Gelvigo - Bacalao Rebozado, 100 g.",100,174.0,17.0,6.0,11.0,0.0,0.0
2024-11-19,lunch,"Pescanova - Gamba roja, 50 gramo",50,56.0,0.0,1.0,12.0,0.0,0.0
2024-11-19,dinner,"Vegan Cheeseless Pizza, 6 slice",6,1028.0,147.0,39.0,22.0,1667.0,6.0
2024-11-19,dinner,"Generic - Vino Tinto, 1 Copa 150 Cc., 2 copa 150 gr.",2,214.0,1.0,0.0,1.0,12.0,0.0
2024-11-19,snacks,"Hilton cookie - Cookie, 1 cookie",1,310.0,33.0,18.0,4.0,200.0,22.0
2024-11-20,breakfast,"Huevos - Huevos Revueltos, 2 huevos",2,199.0,2.0,15.0,13.0,211.0,1.0
2024-11-20,breakfast,"La Alondra Pimientos Asados - Pimientos Asados, 100 gramo",100,38.0,6.0,1.0,1.0,0.0,6.0
2024-11-20,breakfast,"Sainsbury's smoked salmon - Smoked Salmon, 60 gms",60,132.0,0.0,8.0,14.0,1.0,0.0
2024-11-20,lunch,"Ensalada Polllo Ofi Bain, 0.65 serving",0.65,361.0,16.0,23.0,24.0,43.0,4.0
2024-11-20,lunch,"Pans and Company - Bocadillo Jamon Serrano, 85 gr",85,408.0,48.0,14.0,23.0,0.0,0.0
2024-11-20,dinner,"Brother's Bbq - Brisket Sandwich , 1 sandwich",1,660.0,81.0,21.0,36.0,1660.0,18.0
2024-11-20,dinner,"Empanada carne - Empanada carne, 120 gramo",120,316.0,35.0,13.0,15.0,0.0,0.0
2024-11-21,breakfast,"Supersol - Tortilla De Patatas, 250 g",250,338.0,38.0,15.0,10.0,0.0,0.0
2024-11-21,breakfast,"Pan - Pan Blanco ✓, 20 g",20,51.0,11.0,0.0,1.0,100.0,1.0
2024-11-21,lunch,"Steak Tartare, 1 cup",1,552.0,6.0,44.0,33.0,403.0,2.0
